stadiumXmonth,n,n_races,n_hits,mean_implied_p_norm,mean_actual_p,lift,mean_odds,ev_all_buy,wilson_lo,wilson_hi,lift_boot_lo,lift_boot_hi,ev_boot_lo,ev_boot_hi
24|2025-05,167,100,29,0.13336312296909922,0.17365269461077845,1.3021042904867675,5.792215568862275,1.005833841299437,0.13074326717462184,0.22696775521467324,0.9772577683204838,1.6516227774983905,0.7540514089641718,1.275195435570258
20|2026-04,110,63,19,0.13575815117460577,0.17272727272727273,1.272316035779826,5.814545454545453,1.0043305785123964,0.12149114511874856,0.23967603625130215,0.8973673250474258,1.6633473373345855,0.7073470359758979,1.312892347374215
1|2025-08,123,73,21,0.13255477842656171,0.17073170731707318,1.2880086960551356,5.873983739837398,1.0028752726551657,0.1221634829918786,0.23347352573256783,0.9136413591201896,1.7008611565777654,0.7108168834162579,1.326433248262502
9|2025-07,170,97,28,0.12830701277433082,0.16470588235294117,1.2836857377595523,6.077058823529413,1.0009273356401385,0.12323765642809097,0.2166793044290407,0.9682302419655815,1.5980928801232648,0.752706056930482,1.2519020272497603
4|2025-08,71,52,11,0.11969064017309332,0.15492957746478872,1.2944168168933996,6.418309859154928,0.9943860345169606,0.0971234033639606,0.23806907058451904,0.7304758460440824,1.923826160008312,0.5617506191371715,1.4698857077266168
13|2025-05,233,135,39,0.1307949742387036,0.16738197424892703,1.2797278735148598,5.928755364806867,0.992366777800291,0.1310218328075736,0.21137802029479155,1.015401566439379,1.5484060124191987,0.7897757617328244,1.2002217576539318
17|2026-01,147,85,24,0.12697826354574263,0.16326530612244897,1.2857736557693145,6.06734693877551,0.9905872553102874,0.11929190385827648,0.21940993900062455,0.930974144752064,1.648110886285271,0.7165273583438913,1.267600356958447
20|2025-11,174,105,30,0.13724958137618415,0.1724137931034483,1.256206331375856,5.7362068965517246,0.9890011890606423,0.13042047650145633,0.22443847262022232,0.9341036027449278,1.562683111183487,0.7369572554927193,1.2269742678566062
8|2025-11,182,123,30,0.1293458513102735,0.16483516483516483,1.2743753523239019,5.991758241758242,0.9876524574326772,0.12457166707144324,0.21491756688151348,0.9606107520543007,1.6231728947437851,0.744721591985808,1.2605107190334388
11|2025-12,126,86,21,0.13067684125109982,0.16666666666666666,1.2754108920218787,5.9190476190476184,0.9865079365079363,0.11918787433032435,0.22815958448399037,0.9089489642074386,1.6733155256193901,0.7006027647146812,1.2957748050334272
10|2025-05,201,107,34,0.1335236988274925,0.1691542288557214,1.2668479853472467,5.819900497512438,0.9844607806737458,0.1301211698167205,0.21697563597064257,0.9886893643164311,1.5449626413939515,0.7683431817666202,1.1984278569237032
15|2025-11,134,86,22,0.13015519256622513,0.16417910447761194,1.2614103305488553,5.994029850746268,0.9840944531075964,0.11828980330429331,0.22336088820390257,0.8802257963862081,1.6395743375375926,0.6845617402659072,1.278246394815015
3|2025-07,51,35,8,0.12348432396734099,0.1568627450980392,1.2703049266360815,6.268627450980393,0.9833141099577087,0.09071308604052176,0.25758510165185117,0.6677701124652172,2.010186101913291,0.514968972465755,1.549512642857143
22|2025-12,203,115,34,0.133393655015295,0.16748768472906403,1.2555895908981562,5.861576354679803,0.9817418525079473,0.1288139477066103,0.2149081623874905,0.9738843540020795,1.5385790916125694,0.7600928896569519,1.203984375482018
5|2025-05,126,84,20,0.12485426506279072,0.15873015873015872,1.2713234798213053,6.184126984126983,0.9816074577979337,0.11243886222275438,0.21936925037285354,0.8748731616362276,1.6929728606790224,0.6748310617501572,1.3086433448681656
23|2026-04,148,85,24,0.12782018903747522,0.16216216216216217,1.2686740911845964,6.052702702702702,0.9815193571950328,0.11846864615952182,0.21798575552969154,0.9335348577659386,1.6158400774594281,0.7224927819791639,1.2506030670615438
7|2026-04,121,70,20,0.13098743737810023,0.1652892561983471,1.2618710580712666,5.919834710743801,0.9784850761560002,0.11719234007794722,0.22802697881169148,0.9016263520917223,1.6446715174392645,0.694012753821779,1.2788906222516594
22|2026-02,73,46,12,0.13114381724008467,0.1643835616438356,1.2534602477133865,5.935616438356164,0.9757177706886845,0.10529432220018992,0.24746113315544732,0.7462257608371308,1.8018888076086013,0.5848541838134432,1.4011713945645703
11|2025-10,143,93,23,0.12704780035349333,0.16083916083916083,1.2659735972732122,6.062937062937063,0.9751577094234437,0.11668037831263144,0.21759340633194602,0.9192180937752149,1.6304603174130357,0.7075017805319396,1.2528931128172978
15|2026-04,173,105,29,0.1342491307451413,0.1676300578034682,1.2486491113428309,5.806936416184972,0.9734170871061514,0.1261142397739246,0.2193816521639143,0.9519082154362439,1.574881286130204,0.7434775706101594,1.227194904536101
6|2025-11,59,41,9,0.1199899464624311,0.15254237288135594,1.2712929489398266,6.357627118644068,0.969807526572824,0.09096417846458861,0.24458984626414398,0.688353699001781,1.8821171737357687,0.5224249516005515,1.4348435621301774
18|2026-04,105,56,18,0.1389779777543646,0.17142857142857143,1.2334945017804284,5.6552380952380945,0.9694693877551019,0.1193816283072967,0.23998282233114132,0.8738191613407725,1.6109860554937163,0.6859080072726222,1.2605970867565186
1|2025-11,128,84,20,0.12457112390882541,0.15625,1.2543035263482138,6.18828125,0.9669189453125,0.11064381828111078,0.21608710931029515,0.8504854270807111,1.6736060473829033,0.6533833368776165,1.2926795421386952
15|2025-07,165,94,27,0.13283208480023184,0.16363636363636364,1.2319039024529264,5.898181818181818,0.9651570247933885,0.12176207866827479,0.21636355681268313,0.9097198056154787,1.5499909889715786,0.7137547879214161,1.21670436618957
9|2025-12,208,124,34,0.1317119248503008,0.16346153846153846,1.2410534478736315,5.900961538461539,0.96458025147929,0.12565808644850343,0.20990756737825225,0.9625055862832717,1.5273079193368522,0.749920211273137,1.1856365397677644
3|2025-11,71,50,11,0.12464790714946461,0.15492957746478872,1.2429376554153735,6.181690140845071,0.9577266415393771,0.0971234033639606,0.23806907058451904,0.7292973652585218,1.8540149807674784,0.5625669027941755,1.4345999085505257
18|2025-05,160,90,26,0.1330016122732786,0.1625,1.2217897003091287,5.886875000000001,0.9566171875000001,0.12021089697640652,0.21601331697933773,0.9193614317413091,1.5479022701422256,0.7178027698812941,1.2126497244441619
23|2025-06,169,103,26,0.12516628031139598,0.15384615384615385,1.2291341842499945,6.199408284023668,0.9537551206190259,0.11368312836454297,0.20491778779469955,0.877241308681545,1.5614438428809558,0.68015530771132,1.2092272228884653
7|2025-11,192,124,31,0.1316877161210877,0.16145833333333334,1.2260698118940065,5.90625,0.95361328125,0.12253408566761345,0.20979103618671455,0.9122160200172877,1.5538027901882652,0.7087420501284827,1.208351862079372
13|2026-02,162,100,25,0.12481155697670183,0.15432098765432098,1.2364318769224838,6.1154320987654325,0.9437395214144185,0.11335161455557052,0.20664698627345873,0.8678518339196011,1.6185497878106652,0.6615702831459622,1.2358264705882356
7|2025-12,216,131,34,0.12959874165526192,0.1574074074074074,1.2145751216174436,5.993055555555555,0.9433513374485597,0.12091846523456376,0.20237257868420164,0.9255919127450574,1.5027465156914666,0.7182198142722114,1.1658359452208806
7|2026-03,134,88,21,0.12868636297813646,0.15671641791044777,1.2178168244375167,6.016417910447761,0.9428714635776343,0.11191899340075104,0.21510171347429366,0.8758493413431347,1.572871478649131,0.6795141776937619,1.2157795365151163
13|2026-01,192,121,30,0.12784316256719164,0.15625,1.222200678255893,6.029687499999999,0.9421386718749998,0.11795978369408493,0.20409341695800193,0.9212842933574061,1.5423966207514808,0.7113575865403686,1.1903089511706957
18|2025-12,209,126,32,0.125675931152092,0.15311004784688995,1.2182925277999126,6.137799043062201,0.939758705157849,0.11659484237258227,0.19849158552985624,0.9273460617627671,1.4954385090285256,0.7152242638079687,1.15353209466353
16|2026-03,217,125,34,0.13053024759928922,0.15668202764976957,1.2003503443183752,5.994009216589861,0.9391535178067062,0.12035105434363622,0.20146851535178387,0.9350748760072182,1.4840769285251965,0.7337072652266907,1.1621008930321102
13|2025-08,137,86,21,0.12610299243838222,0.15328467153284672,1.2155514200644073,6.125547445255474,0.9389525281048537,0.10941682886035894,0.21058152159009982,0.8717112681458778,1.5765574083654443,0.6712406722310341,1.216631363875175
13|2025-12,175,102,27,0.12727049673443644,0.15428571428571428,1.2122661437210227,6.073714285714284,0.9370873469387752,0.11466855376627993,0.20442978358380665,0.9052079347253853,1.5370518575154306,0.7003829214591604,1.1837703645073714
8|2025-07,162,106,25,0.12813890965383173,0.15432098765432098,1.204325743610745,6.049382716049382,0.9335467154397195,0.11335161455557052,0.20664698627345873,0.897256767616288,1.523515400575096,0.6945016655140477,1.1798778670921406
18|2025-11,196,119,30,0.12701520008111003,0.15306122448979592,1.2050622633515775,6.095918367346939,0.9330487296959601,0.1155076231293363,0.20006255354558636,0.8907513209315917,1.5371136799462477,0.6928364077578562,1.1839202658688863
9|2026-04,137,78,21,0.1288853969395705,0.15328467153284672,1.1893098455887607,6.00948905109489,0.921162555277319,0.10941682886035894,0.21058152159009982,0.8439441214262186,1.5478202838757191,0.6533698958886386,1.1946862032312922
8|2026-04,138,86,21,0.12737000732207202,0.15217391304347827,1.1947389832418418,6.047826086956522,0.9203213610586012,0.10860747396041756,0.20911663524413845,0.828467009934262,1.5819367579123953,0.6356472840277778,1.215820084024895
15|2025-09,152,91,23,0.12696623222563969,0.1513157894736842,1.191779789170804,6.070394736842106,0.9185465720221607,0.10963268206978369,0.20519471432889433,0.873091255864281,1.5452189725746166,0.6736529595478877,1.1926013652116574
23|2026-02,185,114,28,0.1280409188047982,0.15135135135135136,1.1820545554042028,6.052972972972973,0.9161256391526662,0.1130567496473166,0.19969663191944692,0.9039291960101022,1.449529302080295,0.701602368381918,1.120341216259808
15|2026-02,193,104,30,0.13233908542717823,0.15544041450777202,1.1745616497652591,5.891191709844559,0.9157292813229885,0.11733702629142717,0.2030705735515665,0.9069764349264946,1.4572596336659824,0.7078947796266043,1.135442327764035
14|2025-07,115,69,17,0.12482581603215703,0.14782608695652175,1.1842589270030448,6.168695652173912,0.9118941398865783,0.10150489844556243,0.21033719817081653,0.817218713198058,1.565143657065898,0.6293932434818826,1.2056259165270342
24|2025-08,252,153,38,0.1286444014456022,0.15079365079365079,1.172174219003339,6.045634920634921,0.9116433610481229,0.1174356404222714,0.19157036858231946,0.9095299778662894,1.43453431582779,0.706171250097871,1.1159305401027508
21|2026-03,185,112,28,0.12894197879748895,0.15135135135135136,1.1737942349175334,5.990270270270269,0.90663550036523,0.1130567496473166,0.19969663191944692,0.8780397739532986,1.4866598536258178,0.6779460324170425,1.1493020309401647
12|2026-03,95,64,14,0.1256388316543771,0.14736842105263157,1.17295281333108,6.124210526315789,0.9025152354570636,0.097344083051929,0.21692205138210818,0.737245928045615,1.6064730206865228,0.5677495614724697,1.2392595303686211
23|2025-09,150,91,23,0.13257344486957934,0.15333333333333332,1.1565916046322609,5.885333333333333,0.9024177777777777,0.11112419523057974,0.20782652752911301,0.822914330899076,1.5028338113615483,0.6409773111747378,1.1738254928306593
24|2026-04,220,125,34,0.13384865422001127,0.15454545454545454,1.1546283781936522,5.828636363636364,0.9007892561983472,0.11868035356970669,0.19880408061847687,0.9179947820416945,1.41728145743713,0.716313928618539,1.1028411783337708
15|2025-06,179,103,27,0.1307642035606353,0.15083798882681565,1.1535113182322265,5.950837988826816,0.8976124340688494,0.1120574729686549,0.2000163491952849,0.881003875386721,1.4369411698179233,0.6863171436299269,1.1205140233082165
17|2025-11,226,134,33,0.12544020743948042,0.14601769911504425,1.1640422325153728,6.14646017699115,0.8974919727464954,0.11157012983250778,0.18884035614194186,0.8803198539870871,1.4668721899182195,0.6809784145813406,1.1320632379217979
24|2025-07,169,102,25,0.12725097715882452,0.14792899408284024,1.1624979028507347,6.064497041420119,0.897114946955639,0.10856699335384817,0.19838607521837281,0.8669879150587252,1.474160492547831,0.666467433462641,1.1365041214238414
22|2026-03,184,113,28,0.13302095231753003,0.15217391304347827,1.143984540722794,5.884239130434783,0.8954276937618149,0.11368281196344017,0.20074568527359626,0.8650774330656744,1.456583879979077,0.6773005383654472,1.139023407996757
1|2026-01,141,85,21,0.12920074885470043,0.14893617021276595,1.1527500539510034,6.007801418439716,0.8947789346612343,0.10624974902302572,0.2048415448794668,0.8209222111596317,1.4834624237618146,0.6378223883272595,1.150772054853687
10|2025-11,116,75,17,0.12574752659697136,0.14655172413793102,1.165444188875686,6.1017241379310345,0.894218192627824,0.10061126874291551,0.2086038056844199,0.7728753042307059,1.5535387307768356,0.5913548452681255,1.196150838070997
17|2026-04,102,66,15,0.1271525820471987,0.14705882352941177,1.15655396974026,6.07156862745098,0.8928777393310265,0.09852200035092915,0.21383532453544665,0.7346744065039896,1.5964638418507746,0.5637925257531538,1.2342978187254687
12|2026-02,141,94,20,0.12241111327457277,0.14184397163120568,1.1587507689195202,6.2893617021276595,0.8921080428549872,0.10024268691353853,0.19693125939102457,0.8047959282082878,1.5317148667127418,0.6193665407010878,1.1779482536146073
5|2025-11,130,83,19,0.12588438047168599,0.14615384615384616,1.161016526484151,6.1038461538461535,0.8921005917159763,0.10241433632017544,0.2043214819026405,0.8042805198420164,1.5555749746362508,0.615506375267938,1.1976833896056238
13|2025-07,218,134,32,0.12771820840500556,0.14678899082568808,1.149319213437503,6.050000000000001,0.888073394495413,0.11169754550644859,0.1905401890340502,0.8598381391514427,1.4288331779934937,0.6626011135761225,1.1058700167643876
14|2026-03,76,46,11,0.12526186847626972,0.14473684210526316,1.1554740789507134,6.135526315789474,0.8880367036011081,0.09058338608317099,0.22331500493047837,0.6768518965695364,1.6503581491304782,0.5180212898885045,1.2708048003032095
18|2026-01,254,147,37,0.1275955381759039,0.14566929133858267,1.1416487866351737,6.0653543307086615,0.8835358670717341,0.1129952091977624,0.18581229773015884,0.8772670969121081,1.3941469262148087,0.6787975421989051,1.0802885108481264
19|2025-08,123,74,18,0.128159683427971,0.14634146341463414,1.141868171802108,6.033333333333331,0.8829268292682924,0.10154427453172055,0.20636214224638855,0.7757412747337529,1.5595569168951167,0.5988972636765503,1.207944390241053
20|2025-05,149,98,22,0.12962853287670395,0.1476510067114094,1.1390316887397585,5.9771812080536915,0.8825368226656458,0.10614447186272313,0.20172524990672586,0.8011360298644392,1.5002170481425459,0.618890907650667,1.1654141174750103
6|2026-03,189,115,27,0.12425602955213746,0.14285714285714285,1.149699884762537,6.167724867724867,0.8811035525321238,0.106022337750539,0.1897726738719276,0.8501222309155086,1.4541479865256053,0.6499810601495755,1.113428296415264
21|2025-08,217,129,32,0.1295125367269331,0.14746543778801843,1.1386190210986107,5.970046082949309,0.8803754592367644,0.11222126377579862,0.19139211987117638,0.8697974788263544,1.410724247328089,0.6714411374199909,1.0924302545839524
9|2025-08,235,136,35,0.1319189192205157,0.14893617021276595,1.1289978048092115,5.911063829787234,0.8803712086917157,0.11473939368355447,0.19112450161149142,0.8716760013087648,1.4031737121443602,0.6807593688362917,1.0892370527336412
16|2025-08,205,128,30,0.12887249012829974,0.14634146341463414,1.135552384135226,6.011219512195122,0.8796906603212373,0.11034662205649591,0.1915497183652215,0.861404855432386,1.4346764590976284,0.6674802937330556,1.1120118863802912
24|2025-12,152,96,22,0.12800600111612648,0.14473684210526316,1.1307035673582095,6.069078947368421,0.87841932132964,0.1040088923512241,0.19789071907384412,0.8104002538417191,1.4702532455655042,0.6314042743463696,1.140510342903115
19|2025-11,145,88,21,0.12772988455871565,0.14482758620689656,1.1338582721439894,6.0489655172413785,0.8760570749108204,0.10326099270018946,0.19940566698404377,0.792533958985655,1.5062729473130043,0.6140862835472062,1.1663099977175226
8|2025-09,120,80,17,0.1251686616741463,0.14166666666666666,1.1318061947124585,6.1691666666666665,0.8739652777777778,0.09718886257938159,0.2019463062227279,0.7362055117516348,1.5287359756084047,0.5676850445577598,1.174463211447227
24|2025-06,165,91,24,0.12846904906365555,0.14545454545454545,1.1322146969615514,6.004848484848485,0.8734325068870523,0.1060304334292177,0.19631820937503525,0.8208947687077759,1.4661030373097579,0.6347076755216811,1.1287385126561476
10|2026-01,158,95,23,0.1290101776817506,0.14556962025316456,1.1283576448694126,5.9936708860759484,0.8724963948085241,0.1053892506210291,0.19768395026085495,0.8286734955492622,1.460279177269122,0.6407237287444195,1.1284396527310105
3|2025-12,79,51,11,0.12237644618591352,0.13924050632911392,1.137804787349198,6.2405063291139244,0.8689312610158628,0.0870660614641245,0.21530685486040518,0.6713041360924843,1.6896977838416085,0.5115757522984176,1.2987753023431594
10|2025-06,215,119,32,0.13360151650385985,0.14883720930232558,1.114038322297229,5.836279069767443,0.8686554894537589,0.11328358397373858,0.1931190109981286,0.8482724611600978,1.3832181259026242,0.6614890096810139,1.0795862310195068
19|2026-01,207,122,30,0.13010923021759324,0.14492753623188406,1.1138912741971407,5.977294685990339,0.8662745921725129,0.10926179245724271,0.1897553075261999,0.8420458255195694,1.409704190707833,0.6554890873299898,1.0968427139613626
20|2025-08,149,95,21,0.12579371046332635,0.14093959731543623,1.1204025765383991,6.145637583892618,0.8661636863204359,0.1004359000725148,0.19425038782587606,0.7917225911383142,1.4731659314056478,0.6100417245779048,1.137324679195186
13|2026-04,76,47,11,0.12828855295828853,0.14473684210526316,1.1282132253243404,5.9828947368421055,0.8659452908587258,0.09058338608317099,0.22331500493047837,0.6562226767800677,1.6123670993838153,0.5023432483890898,1.2362077477069258
23|2025-12,178,95,26,0.13309658508793473,0.14606741573033707,1.097454270775112,5.882022471910112,0.8591718217396792,0.10782829881381589,0.19490476852007171,0.8020102712705333,1.3873156333003265,0.6253111292341512,1.0880316199440143
7|2025-05,218,138,31,0.12783246491760575,0.14220183486238533,1.112407829685842,6.041743119266054,0.8591469573268242,0.1076707346081696,0.18550515232895903,0.842556167578754,1.4029140836088116,0.6524329571740037,1.083832394233478
12|2025-05,239,136,35,0.13304896435283678,0.14644351464435146,1.100673841067964,5.844769874476988,0.855928642705835,0.11278681916443056,0.18801531559464918,0.845658250200718,1.3550561902504445,0.6570623918846933,1.0536441292312828
12|2025-11,198,125,27,0.122360061470195,0.13636363636363635,1.114445634671836,6.254040404040404,0.852823691460055,0.10112117092734506,0.18140985675732313,0.7960358719733331,1.4275720775200342,0.6077029379209185,1.0910198292718154
8|2026-01,85,54,12,0.12677280259474255,0.1411764705882353,1.1136179661463923,6.035294117647059,0.8520415224913495,0.0900947402174849,0.2143962007465027,0.6752834401372829,1.5655484687590173,0.5161515902370114,1.1997501643655488
17|2025-05,221,128,31,0.12710176171957646,0.14027149321266968,1.1036156487126394,6.071493212669683,0.8516574189717655,0.10618471111135575,0.18305954477528052,0.8343172663707614,1.3978940829167672,0.642611321333974,1.0756993598362594
19|2025-12,186,108,26,0.1281809477047648,0.13978494623655913,1.0905282628938076,6.081182795698925,0.8500578101514625,0.10310844709156466,0.18679052700721746,0.7821596502479828,1.3963504203437733,0.6108249623050888,1.0898552873565088
20|2026-02,67,44,9,0.12165529223875428,0.13432835820895522,1.1041719249280948,6.3014925373134325,0.8464691468032969,0.07985644434790701,0.2171865514897347,0.6054705879191526,1.6339022052396985,0.4629705078898094,1.2480567174515238
12|2025-10,192,124,26,0.12267849916415291,0.13541666666666666,1.1038337409513719,6.241666666666667,0.8452256944444444,0.09983126360541061,0.1811342522377118,0.8013000134325183,1.4181604769661151,0.6136242972003436,1.0824560361097562
